Forks,Commits,Open Issues,Contributors,Files,ncloc,complexity,cognitive_complexity,classes,functions,duplicated_lines,duplicated_blocks,comment_lines,file_complexity,comment_lines_density,bugs,Cluster
0.0,-0.28125,0.0,0.0,-0.4260869565217391,-0.3063763608087091,-0.4472049689440994,0.074074074074074,-0.1666666666666666,-0.4673913043478261,0.0,0.0,-0.1838235294117647,-0.2616822429906542,4.125000000000001,0.0,3
0.0,1.578125,10.0,0.0,0.6173913043478261,0.0736132711249352,0.2111801242236025,1.0740740740740742,6.5,0.5,0.0,0.0,-0.3014705882352941,-0.3644859813084112,-0.5267857142857143,0.6666666666666666,0
0.0,-0.171875,0.0,0.0,-0.3217391304347826,-0.2452047693105236,-0.4037267080745341,0.0,0.1666666666666666,-0.391304347826087,0.0,0.0,-0.2205882352941176,-0.308411214953271,0.3125,0.0,0
2.0,-0.109375,0.0,0.5,-0.0782608695652174,-0.053395541731467,-0.0062111801242236,0.8148148148148148,1.3333333333333333,0.1195652173913043,0.0,0.0,0.5,-0.2616822429906542,1.0625,0.0,3
0.0,4.84375,0.0,1.5,0.2782608695652174,2.4468636599274234,5.068322981366459,65.0,-0.1666666666666666,4.380434782608695,14.202127659574469,83.0,14.5,0.7196261682242991,1.883928571428572,0.3333333333333333,3
0.0,-0.078125,0.0,0.0,-0.017391304347826,-0.1078278900984966,-0.2111801242236025,1.2592592592592593,0.5,-0.2717391304347826,0.0,0.0,0.375,-0.2990654205607476,1.1517857142857144,0.0,3
0.0,6.890625,1.0,8.5,11.22608695652174,74.93053395541732,161.9689440993789,964.1481481481482,130.83333333333334,78.82608695652173,318.8404255319149,183.5,189.5735294117647,3.0654205607476643,0.7767857142857143,108.66666666666669,2
1.0,-0.203125,0.0,0.0,-0.3652173913043478,-0.2840850181441161,-0.4037267080745341,0.8518518518518519,-0.1666666666666666,-0.4565217391304347,0.0,0.0,-0.2279411764705882,0.3925233644859813,1.0982142857142856,0.0,3
0.0,1.765625,2.0,0.0,-0.1391304347826087,0.3888024883359253,1.062111801242236,6.37037037037037,4.333333333333333,0.8369565217391305,0.8723404255319149,2.0,1.875,1.1028037383177571,1.0446428571428572,0.0,3
0.0,-0.09375,1.0,-0.5,0.208695652173913,0.831518921721099,-0.1614906832298136,1.6296296296296295,4.666666666666667,-0.217391304347826,1.0,4.5,0.1911764705882352,-0.3831775700934579,-0.2946428571428572,8.666666666666666,0
0.0,16.15625,0.0,0.5,5.956521739130435,25.518921721099016,43.5527950310559,152.33333333333334,82.16666666666667,26.847826086956523,152.90425531914894,1357.5,29.205882352941178,1.0,0.0982142857142856,37.0,0
0.0,-0.125,0.0,0.0,0.017391304347826,1.0746500777604977,1.031055900621118,7.74074074074074,3.5,0.5108695652173914,8.414893617021276,25.0,2.25,0.2336448598130842,0.4642857142857142,1.3333333333333333,0
0.0,-0.234375,0.0,0.0,-0.3739130434782609,-0.1892172109901503,-0.1614906832298136,2.851851851851852,-0.1666666666666666,-0.2934782608695652,0.0,0.0,0.088235294117647,0.9813084112149534,1.1160714285714284,0.0,3
0.0,-0.03125,0.0,0.0,-0.3304347826086956,-0.1394504924831519,-0.1801242236024844,0.8888888888888888,0.8333333333333334,-0.1413043478260869,0.0,0.0,-0.1544117647058823,0.0,0.0178571428571427,0.0,0
0.0,44.140625,0.0,31.5,6.269565217391304,11.257646448937273,22.88198757763975,23.22222222222222,30.33333333333333,32.21739130434783,4.968085106382978,12.5,15.441176470588236,0.383177570093458,0.2142857142857143,13.0,0
0.0,1.71875,0.0,2.5,0.6347826086956522,1.288232244686366,1.6583850931677018,8.555555555555555,14.833333333333334,1.25,0.6063829787234043,1.0,2.2058823529411766,-0.0934579439252336,0.3214285714285714,0.6666666666666666,0
0.0,-0.265625,0.0,0.0,-0.2695652173913043,-0.2980819077242094,-0.4472049689440994,0.0,-0.1666666666666666,-0.4456521739130434,0.0,0.0,-0.3308823529411764,-0.4018691588785046,-0.5714285714285715,0.0,0
0.0,0.5625,0.0,1.5,-0.3565217391304348,-0.1933644375324002,-0.15527950310559,2.2222222222222223,0.8333333333333334,-0.2391304347826087,0.0,0.0,0.2279411764705882,0.6261682242990655,1.6071428571428572,0.3333333333333333,3
0.0,-0.203125,0.0,0.5,-0.3130434782608696,-0.2011404872991187,-0.391304347826087,0.3333333333333333,0.5,-0.358695652173913,2.2127659574468086,2.0,0.1691176470588235,-0.2616822429906542,1.5267857142857144,0.0,3
0.0,-0.28125,0.0,0.0,-0.4260869565217391,-0.2975635044064282,-0.4099378881987577,0.1851851851851851,-0.1666666666666666,-0.4130434782608695,0.0,0.0,-0.3308823529411764,0.2990654205607477,-0.5714285714285715,0.0,0
0.0,0.171875,0.0,1.5,-0.2521739130434782,-0.2115085536547434,-0.2732919254658385,0.3703703703703703,0.3333333333333333,-0.1739130434782608,0.0,0.0,0.3897058823529412,-0.3364485981308411,2.357142857142857,0.0,3
0.0,-0.296875,0.0,0.0,-0.3217391304347826,-0.2612752721617418,-0.3478260869565217,0.4074074074074074,1.1666666666666667,-0.3260869565217391,0.0,0.0,-0.3308823529411764,-0.2429906542056074,-0.5714285714285715,0.0,0
0.0,-0.203125,0.0,0.0,-0.2869565217391304,-0.2094349403836184,-0.3291925465838509,0.7777777777777778,-0.1666666666666666,-0.358695652173913,0.0,0.0,0.0,-0.3177570093457944,1.0357142857142858,0.0,3
7.0,0.015625,0.0,0.5,0.3130434782608696,0.0891653706583722,0.2236024844720497,2.6666666666666665,3.8333333333333335,0.0543478260869565,0.0,0.0,0.6102941176470589,-0.1869158878504673,0.6875,0.3333333333333333,0
0.0,26.578125,0.0,90.5,5.017391304347826,35.41575946086055,24.385093167701864,155.37037037037038,18.666666666666668,15.826086956521738,53.96808510638298,62.0,32.455882352941174,0.9158878504672898,-0.0267857142857143,1.6666666666666667,0
0.0,-0.25,0.0,0.0,-0.1739130434782608,0.0062208398133748,0.1677018633540372,2.851851851851852,3.1666666666666665,0.1521739130434782,0.0,0.0,-0.1102941176470588,0.0186915887850467,-0.1607142857142857,0.0,0
0.0,0.421875,0.0,1.0,0.1478260869565217,0.5033696215655781,0.5403726708074534,3.4444444444444446,4.166666666666667,0.5217391304347826,0.0,0.0,0.125,-0.130841121495327,-0.2321428571428572,0.6666666666666666,0
0.0,0.15625,1.0,0.0,-0.3826086956521739,-0.2711249351995853,-0.391304347826087,0.074074074074074,0.0,-0.358695652173913,0.0,0.0,-0.1544117647058823,0.0186915887850467,1.3750000000000002,0.0,3
0.0,-0.28125,7.0,0.0,-0.0869565217391304,0.0036288232244686,-0.1055900621118012,0.2962962962962963,1.1666666666666667,0.0869565217391304,0.0,0.0,1.2720588235294117,-0.1588785046728972,1.7589285714285718,0.0,3
0.0,-0.25,0.0,0.5,-0.2260869565217391,-0.168481078278901,-0.3167701863354037,0.7407407407407407,-0.1666666666666666,-0.391304347826087,1.4893617021276595,1.0,-0.0588235294117647,0.0186915887850467,0.4553571428571428,0.6666666666666666,0
0.0,-0.1875,0.0,0.0,0.1043478260869565,0.0663556246759979,0.3788819875776397,1.3703703703703705,2.6666666666666665,0.6739130434782609,18.21276595744681,18.0,6.676470588235294,-0.0747663551401869,4.464285714285714,0.0,3
0.0,-0.25,0.0,0.0,-0.391304347826087,-0.1938828408501814,-0.2981366459627329,0.8148148148148148,-0.1666666666666666,-0.3152173913043478,0.6808510638297872,1.0,-0.213235294117647,0.2990654205607477,0.0,0.0,0
0.0,-0.28125,2.0,0.0,-0.408695652173913,-0.279419388284085,-0.391304347826087,0.1111111111111111,0.1666666666666666,-0.391304347826087,0.0,0.0,-0.2720588235294117,0.0186915887850467,0.3482142857142857,0.0,0
0.0,0.71875,0.0,0.0,13.904347826086957,77.43338517366512,230.08695652173915,1519.037037037037,379.3333333333333,156.34782608695653,129.48936170212767,65.0,586.1102941176471,4.4018691588785055,2.526785714285715,21.33333333333333,2
0.0,-0.296875,0.0,0.0,-0.3826086956521739,-0.2731985484707102,-0.3664596273291925,0.2962962962962963,0.0,-0.358695652173913,0.0,0.0,-0.2647058823529412,0.9532710280373832,0.3125,0.0,0
0.0,-0.296875,0.0,0.0,-0.4260869565217391,-0.2814930015552099,-0.391304347826087,1.037037037037037,-0.1666666666666666,-0.4673913043478261,0.0,0.0,-0.2941176470588235,0.5794392523364487,0.0535714285714285,0.0,0
0.0,-0.171875,0.0,0.0,-0.3391304347826087,-0.1627786417833074,-0.3726708074534161,0.4074074074074074,-0.1666666666666666,-0.4239130434782608,0.0,0.0,-0.1838235294117647,0.8598130841121495,-0.0089285714285714,0.0,0
0.0,-0.21875,0.0,0.0,-0.3565217391304348,-0.1430793157076205,-0.3478260869565217,-0.1111111111111111,-0.1666666666666666,-0.3478260869565217,0.0,0.0,-0.2647058823529412,0.0467289719626168,-0.3392857142857143,1.0,0
0.0,-0.296875,0.0,0.0,-0.1652173913043478,0.3312597200622084,0.0186335403726708,-0.1111111111111111,-0.1666666666666666,0.1956521739130435,0.0,0.0,1.8088235294117647,0.1214953271028037,1.1160714285714284,0.6666666666666666,3
0.0,-0.109375,0.0,1.0,-0.4,-0.3131156039398652,-0.4658385093167702,-0.1111111111111111,-0.1666666666666666,-0.4673913043478261,0.0,0.0,-0.3308823529411764,-0.5420560747663552,-0.5714285714285715,0.0,0
0.0,-0.25,0.0,0.0,-0.2347826086956521,2.1498185588387764,8.254658385093167,-0.1111111111111111,4.333333333333333,5.456521739130435,0.0,0.0,14.529411764705882,21.32710280373832,2.0892857142857144,0.3333333333333333,3
84.0,3.28125,14.0,2.0,0.5391304347826087,1.4282011404872992,2.577639751552795,-0.037037037037037,7.666666666666667,3.152173913043478,16.28723404255319,33.0,0.0073529411764705,0.2242990654205607,-0.4553571428571429,0.0,0
0.0,0.765625,0.0,0.5,-0.017391304347826,-0.0098496630378434,-0.1614906832298136,-0.1111111111111111,-0.1666666666666666,-0.0326086956521739,0.0,0.0,0.7647058823529411,-0.308411214953271,1.2321428571428572,0.0,3
0.0,-0.296875,0.0,0.0,-0.2260869565217391,-0.093312597200622,-0.2298136645962732,-0.1111111111111111,-0.1666666666666666,-0.1956521739130435,0.2127659574468085,1.0,-0.1617647058823529,-0.2149532710280373,-0.1160714285714286,0.0,0
0.0,0.609375,0.0,0.0,0.6173913043478261,0.979782270606532,0.8695652173913043,-0.1111111111111111,-0.1666666666666666,1.3369565217391304,0.0,0.0,-0.3161764705882353,-0.1588785046728972,-0.5625000000000001,0.6666666666666666,0
0.0,0.265625,0.0,2.5,-0.2695652173913043,-0.128564022809746,-0.15527950310559,-0.074074074074074,-0.1666666666666666,-0.0543478260869565,0.0,0.0,-0.3161764705882353,0.2336448598130842,-0.5178571428571429,1.0,0
0.0,0.25,0.0,2.0,-0.417391304347826,-0.1244167962674961,0.3105590062111801,-0.074074074074074,0.1666666666666666,-0.0434782608695652,0.0,0.0,-0.2058823529411764,11.14018691588785,-0.1785714285714285,0.0,0
0.0,0.203125,0.0,0.0,-0.017391304347826,-0.013478486262312,-0.1677018633540372,-0.074074074074074,-0.1666666666666666,0.0,0.0,0.0,-0.1029411764705882,-0.1962616822429906,-0.125,0.0,0
0.0,-0.28125,7.0,0.5,-0.3217391304347826,-0.2757905650596163,-0.4409937888198758,-0.1111111111111111,-0.1666666666666666,-0.4239130434782608,0.0,0.0,-0.3308823529411764,-0.4672897196261683,-0.5714285714285715,0.0,0
0.0,0.203125,0.0,0.5,0.1565217391304348,5.055469155002592,-0.0745341614906832,-0.1111111111111111,-0.1666666666666666,0.0869565217391304,0.8723404255319149,1.0,0.8235294117647058,-0.2990654205607476,-0.4375,1.0,0
0.0,0.125,0.0,0.0,-0.3304347826086956,-0.1472265422498704,0.1304347826086956,-0.1111111111111111,-0.1666666666666666,-0.0978260869565217,0.723404255319149,1.0,-0.3235294117647059,0.7383177570093458,-0.5446428571428572,2.333333333333333,0
1.0,0.6875,5.0,0.5,0.0,-0.0943494038361845,-0.3105590062111801,-0.1111111111111111,0.0,-0.2282608695652173,0.0,0.0,-0.3308823529411764,-0.439252336448598,-0.5714285714285715,0.0,0
0.0,0.234375,2.0,0.0,-0.0695652173913043,0.0,0.2795031055900621,-0.1111111111111111,0.3333333333333333,0.4239130434782608,0.0,0.0,0.9558823529411764,-0.0560747663551401,1.4196428571428572,0.3333333333333333,3
0.0,5.671875,0.0,18.5,1.9217391304347824,2.1150855365474337,2.881987577639752,0.1111111111111111,-0.1666666666666666,2.815217391304348,5.98936170212766,12.0,0.6911764705882353,0.0186915887850467,-0.3125,1.6666666666666667,0
0.0,-0.265625,0.0,0.0,-0.391304347826087,-0.2887506480041472,-0.391304347826087,-0.1111111111111111,0.0,-0.3695652173913043,0.0,0.0,-0.3308823529411764,0.5794392523364487,-0.5714285714285715,0.0,0
0.0,0.203125,0.0,4.0,-0.217391304347826,0.0176257128045619,0.1925465838509316,-0.1111111111111111,0.0,0.5760869565217391,0.9361702127659576,2.0,-0.0294117647058823,0.7009345794392524,-0.0357142857142857,0.0,0
1.0,1.671875,0.0,1.0,0.4695652173913043,0.6625194401244168,0.546583850931677,-0.074074074074074,-0.1666666666666666,0.8695652173913043,0.4468085106382978,1.0,0.213235294117647,-0.1401869158878504,-0.2321428571428572,0.0,0
0.0,0.296875,0.0,3.0,-0.1130434782608695,-0.0549507516848107,0.0248447204968944,0.1481481481481481,-0.1666666666666666,0.0326086956521739,0.0,0.0,-0.1911764705882352,-0.0467289719626168,-0.25,2.0,0
0.0,-0.046875,0.0,0.0,0.2782608695652174,0.4033177812337999,0.5031055900621118,-0.1111111111111111,-0.1666666666666666,0.4239130434782608,0.0,0.0,0.1397058823529411,0.0,-0.1785714285714285,0.0,0
0.0,0.0,0.0,0.0,0.4695652173913043,0.6205287713841369,0.7888198757763976,-0.1111111111111111,-0.1666666666666666,0.7282608695652174,0.0,0.0,0.4705882352941176,-0.1028037383177569,-0.0625,0.0,0
0.0,-0.265625,0.0,0.0,-0.3739130434782609,0.0699844479004665,8.658385093167702,-0.1111111111111111,-0.1666666666666666,4.641304347826087,0.0,0.0,4.742647058823529,68.10280373831776,3.723214285714286,41.0,3
0.0,-0.21875,0.0,0.0,-0.0347826086956521,0.3784344219803007,-0.15527950310559,-0.1111111111111111,-0.1666666666666666,-0.0108695652173913,0.0,0.0,-0.2867647058823529,-0.1214953271028037,-0.5357142857142857,1.6666666666666667,0
5.0,2.625,4.0,15.0,0.7739130434782608,4.462934162778642,11.130434782608695,0.037037037037037,-0.1666666666666666,5.489130434782608,4.404255319148936,13.0,11.345588235294118,2.2710280373831777,0.7410714285714285,43.0,0
0.0,400.28125,0.0,181.0,26.417391304347827,132.92586832555727,216.75155279503105,0.8888888888888888,-0.1666666666666666,132.2608695652174,659.3191489361702,2681.0,98.49264705882354,1.1869158878504673,-0.125,270.6666666666667,1
0.0,-0.296875,0.0,0.0,-0.4,-0.230689476412649,-0.3726708074534161,-0.1111111111111111,-0.1666666666666666,-0.3369565217391304,0.0,0.0,-0.2352941176470588,0.1588785046728972,0.0803571428571428,0.0,0
0.0,-0.203125,0.0,0.5,-0.1130434782608695,-0.0979782270606531,-0.2298136645962732,-0.1111111111111111,-0.1666666666666666,-0.1413043478260869,0.0,0.0,-0.2794117647058823,-0.2897196261682243,-0.4285714285714286,0.3333333333333333,0
0.0,3.40625,0.0,13.0,1.373913043478261,17.346293416277863,6.341614906832298,3.2222222222222223,-0.1666666666666666,3.119565217391304,21.27659574468085,22.0,9.426470588235292,0.7102803738317758,-0.2410714285714286,25.0,0
0.0,1.109375,0.0,0.5,0.2347826086956521,0.5313634007257646,0.391304347826087,-0.1111111111111111,-0.1666666666666666,0.6413043478260869,0.0,0.0,-0.0441176470588235,-0.0467289719626168,-0.3660714285714286,0.3333333333333333,0
0.0,-0.234375,0.0,0.0,-0.2,0.0419906687402799,0.0124223602484472,-0.1111111111111111,-0.1666666666666666,0.0760869565217391,0.0,0.0,0.1985294117647058,-0.1401869158878504,0.2678571428571428,0.0,0
0.0,0.234375,2.0,0.0,-0.0695652173913043,0.0,0.2795031055900621,-0.1111111111111111,0.3333333333333333,0.4239130434782608,0.0,0.0,0.9558823529411764,-0.0560747663551401,1.4196428571428572,0.3333333333333333,3
0.0,-0.0625,0.0,-0.5,-0.2521739130434782,-0.071021254536029,0.0062111801242236,-0.074074074074074,0.5,0.0652173913043478,0.0,0.0,-0.0073529411764705,0.1682242990654205,0.1874999999999999,0.3333333333333333,0
0.0,6.21875,0.0,19.0,0.1217391304347826,0.9326075686884396,1.9875776397515528,-0.1111111111111111,-0.1666666666666666,1.5869565217391304,0.2765957446808511,1.0,0.6102941176470589,1.766355140186916,-0.125,1.6666666666666667,0
1.0,1.140625,19.0,0.0,0.9217391304347826,0.9237947122861586,0.2981366459627329,0.4074074074074074,-0.1666666666666666,0.4456521739130434,0.4680851063829787,1.0,0.3676470588235294,-0.1869158878504673,-0.2321428571428572,0.0,0
0.0,0.984375,1.0,0.5,0.017391304347826,-0.062208398133748,0.0,-0.1111111111111111,-0.1666666666666666,-0.0760869565217391,0.2553191489361702,1.0,0.0147058823529411,-0.1869158878504673,0.2142857142857143,0.0,0
0.0,0.28125,4.0,0.5,-0.1304347826086956,-0.0927941938828408,-0.15527950310559,-0.1111111111111111,-0.1666666666666666,-0.108695652173913,0.0,0.0,-0.1617647058823529,-0.1495327102803738,-0.1160714285714286,0.0,0
0.0,0.59375,1.0,1.0,0.2,0.583203732503888,1.3726708074534162,0.0,-0.1666666666666666,1.5217391304347827,0.5,1.0,0.1029411764705882,1.429906542056075,-0.2767857142857143,1.0,0
1.0,-0.171875,0.0,0.0,21.582608695652173,126.72265422498704,145.7826086956522,107.88888888888889,11.5,67.75,1304.585106382979,2879.5,211.39705882352945,3.88785046728972,0.3660714285714285,570.3333333333334,2
0.0,1.078125,0.0,0.0,-0.1130434782608695,0.4484188698807672,0.217391304347826,-0.1111111111111111,-0.1666666666666666,0.391304347826087,0.0,0.0,0.4117647058823529,-0.130841121495327,0.0,0.0,0
0.0,-0.296875,0.0,0.0,-0.3652173913043478,-0.2291342664593053,-0.2857142857142857,-0.074074074074074,-0.1666666666666666,-0.391304347826087,0.0,0.0,-0.3308823529411764,0.8130841121495327,-0.5714285714285715,0.0,0
0.0,1.5625,0.0,0.5,0.4434782608695652,0.9253499222395024,0.5093167701863354,-0.1111111111111111,0.0,0.717391304347826,0.0,0.0,-0.1985294117647058,-0.1214953271028037,-0.5089285714285715,1.0,0
0.0,1.296875,0.0,11.0,-0.1043478260869565,0.5355106272680145,0.7204968944099379,-0.1111111111111111,1.1666666666666667,0.782608695652174,0.5638297872340425,1.0,-0.1838235294117647,0.94392523364486,-0.4642857142857143,0.0,0
0.0,38.4375,0.0,27.5,17.156521739130437,84.94608605495075,137.27950310559007,477.7037037037037,250.5,105.18478260869566,171.5744680851064,490.0,220.96323529411765,0.94392523364486,0.8125,1.6666666666666667,2
0.0,1.734375,0.0,8.0,0.9565217391304348,0.9585277345775012,2.571428571428572,-0.1111111111111111,0.1666666666666666,3.4239130434782608,0.0,0.0,2.7279411764705883,1.4485981308411215,0.7232142857142857,3.0,0
0.0,-0.28125,0.0,0.0,-0.017391304347826,0.4919647485743909,0.093167701863354,-0.1111111111111111,-0.1666666666666666,0.0978260869565217,5.97872340425532,4.5,0.3308823529411764,-0.1588785046728972,-0.0803571428571428,1.3333333333333333,0
0.0,0.46875,0.0,0.5,35.22608695652174,91.66407465007777,212.2919254658385,271.51851851851853,25.0,100.17391304347828,742.5744680851063,892.5,287.1617647058824,4.4953271028037385,1.0446428571428572,324.0,2
0.0,-0.28125,0.0,0.0,-0.3391304347826087,-0.1461897356143079,-0.3167701863354037,-0.1111111111111111,0.0,-0.2826086956521739,0.0,0.0,-0.3161764705882353,0.5794392523364487,-0.5178571428571429,0.0,0
0.0,4.9375,0.0,1.0,0.8347826086956521,1.747019180922758,3.4906832298136647,-0.1111111111111111,-0.1666666666666666,2.119565217391304,4.861702127659575,4.5,8.441176470588236,0.94392523364486,1.4910714285714288,0.3333333333333333,3
0.0,-0.0625,0.0,0.0,-0.2782608695652174,-0.1472265422498704,0.1304347826086956,-0.1111111111111111,-0.1666666666666666,-0.0978260869565217,0.723404255319149,1.0,-0.3235294117647059,0.7383177570093458,-0.5446428571428572,2.333333333333333,0
0.0,1.859375,0.0,4.0,0.9478260869565216,1.144116122343183,0.0,-0.074074074074074,-0.1666666666666666,0.1630434782608695,0.0,0.0,0.1691176470588235,-0.3831775700934579,-0.3571428571428571,2.6666666666666665,0
0.0,-0.296875,0.0,0.0,0.0782608695652174,1.1181959564541213,2.8260869565217392,0.5185185185185185,6.833333333333333,1.5108695652173914,2.372340425531915,7.0,3.389705882352941,0.869158878504673,0.8125,1.0,3
0.0,0.203125,0.0,0.0,-0.2956521739130435,-0.2405391394504925,-0.3105590062111801,-0.1111111111111111,0.0,-0.2717391304347826,0.0,0.0,-0.2205882352941176,-0.0747663551401869,0.2678571428571428,0.0,0
0.0,-0.265625,0.0,0.0,-0.2608695652173913,-0.0684292379471228,-0.1428571428571428,-0.074074074074074,-0.1666666666666666,-0.2391304347826087,0.0,0.0,-0.2867647058823529,-0.1028037383177569,-0.4642857142857143,0.0,0
1.0,2.265625,1.0,1.0,0.1217391304347826,1.075168481078279,0.546583850931677,-0.1111111111111111,-0.1666666666666666,0.9456521739130436,1.851063829787234,2.0,0.5514705882352942,0.0,-0.1875,0.3333333333333333,0
90.0,7.140625,30.0,2.0,1.9130434782608696,2.847589424572317,1.515527950310559,-0.1111111111111111,2.833333333333333,1.684782608695652,5.47872340425532,5.5,2.117647058823529,-0.3177570093457944,-0.1071428571428571,1.3333333333333333,0
0.0,-0.03125,0.0,0.0,0.0,1.1446345256609642,1.2608695652173914,-0.037037037037037,-0.1666666666666666,0.5,1.7340425531914894,2.0,1.0514705882352942,1.822429906542056,-0.0089285714285714,2.6666666666666665,0
0.0,0.515625,0.0,0.0,0.0782608695652174,0.3141524105754277,-0.0807453416149068,-0.1111111111111111,-0.1666666666666666,-0.0869565217391304,0.8936170212765957,1.0,-0.3235294117647059,-0.3644859813084112,-0.5625000000000001,0.6666666666666666,0
0.0,0.078125,1.0,0.0,-0.217391304347826,-0.0896837739761534,-0.3478260869565217,-0.1111111111111111,-0.1666666666666666,-0.3369565217391304,0.574468085106383,1.0,-0.3235294117647059,-0.2897196261682243,-0.5535714285714286,0.0,0
18.0,2.09375,4.0,0.5,0.9043478260869564,1.811301192327631,4.459627329192546,0.1851851851851851,2.5,7.195652173913044,1.0957446808510638,3.5,-0.2867647058823529,0.2242990654205607,-0.5625000000000001,0.0,0
0.0,-0.265625,0.0,-0.5,-0.1391304347826087,-0.1747019180922757,-0.3043478260869565,-0.037037037037037,-0.1666666666666666,-0.2391304347826087,0.0,0.0,-0.2058823529411764,-0.3551401869158878,-0.0446428571428571,1.0,0
0.0,-0.15625,25.0,1.0,0.0695652173913043,-0.1425609123898392,-0.2795031055900621,0.0,0.5,-0.2934782608695652,0.0,0.0,-0.0955882352941176,-0.3551401869158878,0.2053571428571427,0.6666666666666666,0
0.0,0.484375,0.0,1.5,-0.0956521739130434,0.3032659409020217,0.577639751552795,-0.1111111111111111,-0.1666666666666666,0.1956521739130435,1.0638297872340423,3.0,1.4044117647058822,1.7009345794392523,0.9017857142857144,19.0,3
2.0,-0.09375,0.0,0.5,17.243478260869566,9.14307931570762,11.84472049689441,0.4074074074074074,8.666666666666666,14.695652173913045,85.18085106382979,158.0,22.080882352941178,-0.2429906542056074,0.7053571428571429,12.333333333333334,0
0.0,0.5625,0.0,0.0,-0.0695652173913043,0.2607568688439606,-0.1925465838509316,-0.1111111111111111,-0.1666666666666666,-0.0760869565217391,4.76595744680851,2.0,-0.1617647058823529,-0.2242990654205607,-0.3928571428571429,0.0,0
